title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
Spinning Out,TV Show,2020,TV-MA,50,Drama,['US'],1.0,tt9117054,7.6,13692.0
Spinning Out,TV Show,2020,TV-MA,50,Sport,['US'],1.0,tt9117054,7.6,13692.0
Patsy & Loretta,Movie,2019,,88,Drama,['US'],,tt10016704,6.8,1000.0
Patsy & Loretta,Movie,2019,,88,Music,['US'],,tt10016704,6.8,1000.0
Ethos,TV Show,2020,,48,Drama,['TR'],1.0,,,
Dolly Parton's Heartstrings,TV Show,2019,TV-14,67,Drama,['US'],1.0,tt8509922,7.6,2107.0
Dolly Parton's Heartstrings,TV Show,2019,TV-14,67,Comedy,['US'],1.0,tt8509922,7.6,2107.0
Dolly Parton's Heartstrings,TV Show,2019,TV-14,67,Music,['US'],1.0,tt8509922,7.6,2107.0
The Bonfire of Destiny,TV Show,2019,TV-MA,50,Drama,['FR'],1.0,tt9050352,7.6,4442.0
The Bonfire of Destiny,TV Show,2019,TV-MA,50,History,['FR'],1.0,tt9050352,7.6,4442.0
Altered Carbon: Resleeved,Movie,2020,,75,Animation,['JP'],,tt9310328,6.5,6030.0
Altered Carbon: Resleeved,Movie,2020,,75,Drama,['JP'],,tt9310328,6.5,6030.0
Altered Carbon: Resleeved,Movie,2020,,75,Scifi,['JP'],,tt9310328,6.5,6030.0
Altered Carbon: Resleeved,Movie,2020,,75,Thriller,['JP'],,tt9310328,6.5,6030.0
Altered Carbon: Resleeved,Movie,2020,,75,Action,['JP'],,tt9310328,6.5,6030.0
Altered Carbon: Resleeved,Movie,2020,,75,Crime,['JP'],,tt9310328,6.5,6030.0
Taylor Tomlinson: Quarter-Life Crisis,Movie,2020,,61,Comedy,['US'],,tt11738792,7.4,3595.0
2 Hearts,Movie,2020,PG-13,100,Romance,['US'],,tt5616176,6.2,3365.0
2 Hearts,Movie,2020,PG-13,100,Drama,['US'],,tt5616176,6.2,3365.0
Coded Bias,Movie,2020,,86,Documentation,"['GB', 'US', 'CN']",,tt11394170,6.7,2217.0
Indian Matchmaking,TV Show,2020,TV-14,35,Reality,"['IN', 'US']",1.0,tt12580168,6.2,3049.0
Indian Matchmaking,TV Show,2020,TV-14,35,Documentation,"['IN', 'US']",1.0,tt12580168,6.2,3049.0
Indian Matchmaking,TV Show,2020,TV-14,35,Romance,"['IN', 'US']",1.0,tt12580168,6.2,3049.0
Audrey,Movie,2020,PG,100,Documentation,"['CH', 'US']",,tt10731386,7.1,1867.0
Audrey,Movie,2020,PG,100,History,"['CH', 'US']",,tt10731386,7.1,1867.0
High Seas,TV Show,2019,TV-MA,45,Drama,['ES'],4.0,tt8961508,6.8,7154.0
High Seas,TV Show,2019,TV-MA,45,Crime,['ES'],4.0,tt8961508,6.8,7154.0
High Seas,TV Show,2019,TV-MA,45,Comedy,['ES'],4.0,tt8961508,6.8,7154.0
Dragonheart: Vengeance,Movie,2020,PG-13,97,Fantasy,['US'],,,,
Dragonheart: Vengeance,Movie,2020,PG-13,97,European,['US'],,,,
Wasp Network,Movie,2019,R,128,Drama,"['BR', 'FR', 'ES', 'BE']",,tt6834140,5.9,10136.0
Wasp Network,Movie,2019,R,128,Thriller,"['BR', 'FR', 'ES', 'BE']",,tt6834140,5.9,10136.0
Wasp Network,Movie,2019,R,128,Crime,"['BR', 'FR', 'ES', 'BE']",,tt6834140,5.9,10136.0
The King: Eternal Monarch,TV Show,2020,,71,Scifi,['KR'],1.0,,,
School Life,Movie,2019,,111,Comedy,['FR'],,tt8783532,6.5,2563.0
School Life,Movie,2019,,111,Drama,['FR'],,tt8783532,6.5,2563.0
School Life,Movie,2019,,111,European,['FR'],,tt8783532,6.5,2563.0
Julie and the Phantoms,TV Show,2020,TV-G,2,Scifi,['US'],1.0,tt10183988,8.4,9461.0
Julie and the Phantoms,TV Show,2020,TV-G,2,Music,['US'],1.0,tt10183988,8.4,9461.0
Julie and the Phantoms,TV Show,2020,TV-G,2,Comedy,['US'],1.0,tt10183988,8.4,9461.0
Julie and the Phantoms,TV Show,2020,TV-G,2,Drama,['US'],1.0,tt10183988,8.4,9461.0
Julie and the Phantoms,TV Show,2020,TV-G,2,Family,['US'],1.0,tt10183988,8.4,9461.0
Julie and the Phantoms,TV Show,2020,TV-G,2,Fantasy,['US'],1.0,tt10183988,8.4,9461.0
Julie and the Phantoms,TV Show,2020,TV-G,2,Documentation,['US'],1.0,tt10183988,8.4,9461.0
Ghosts of War,Movie,2020,R,94,Horror,['GB'],,tt6508228,5.5,9701.0
Ghosts of War,Movie,2020,R,94,Thriller,['GB'],,tt6508228,5.5,9701.0
Ghosts of War,Movie,2020,R,94,Fantasy,['GB'],,tt6508228,5.5,9701.0
Ghosts of War,Movie,2020,R,94,War,['GB'],,tt6508228,5.5,9701.0
The Fable,Movie,2019,,123,Crime,['JP'],,tt8676426,6.5,1689.0
The Fable,Movie,2019,,123,Comedy,['JP'],,tt8676426,6.5,1689.0
The Fable,Movie,2019,,123,Action,['JP'],,tt8676426,6.5,1689.0
Someone Has to Die,TV Show,2020,TV-MA,50,Crime,"['MX', 'ES']",1.0,tt10311932,6.3,4718.0
Someone Has to Die,TV Show,2020,TV-MA,50,Drama,"['MX', 'ES']",1.0,tt10311932,6.3,4718.0
Someone Has to Die,TV Show,2020,TV-MA,50,Thriller,"['MX', 'ES']",1.0,tt10311932,6.3,4718.0
Night in Paradise,Movie,2020,,131,Thriller,['KR'],,tt12792418,6.7,6484.0
Night in Paradise,Movie,2020,,131,Action,['KR'],,tt12792418,6.7,6484.0
Night in Paradise,Movie,2020,,131,Crime,['KR'],,tt12792418,6.7,6484.0
Night in Paradise,Movie,2020,,131,Drama,['KR'],,tt12792418,6.7,6484.0
The Perfect Date,Movie,2019,PG-13,93,Romance,['US'],,tt8201170,5.8,37913.0
The Perfect Date,Movie,2019,PG-13,93,Comedy,['US'],,tt8201170,5.8,37913.0
How High 2,Movie,2019,,89,Comedy,['US'],,tt8861802,3.0,1097.0
Bigfoot Family,Movie,2020,G,97,Animation,"['BE', 'FR']",,tt9204164,5.8,2609.0
Bigfoot Family,Movie,2020,G,97,Action,"['BE', 'FR']",,tt9204164,5.8,2609.0
Bigfoot Family,Movie,2020,G,97,Family,"['BE', 'FR']",,tt9204164,5.8,2609.0
The Uncanny Counter,TV Show,2020,TV-14,64,Drama,['KR'],1.0,tt13273826,8.0,5552.0
The Uncanny Counter,TV Show,2020,TV-14,64,Action,['KR'],1.0,tt13273826,8.0,5552.0
The Uncanny Counter,TV Show,2020,TV-14,64,Fantasy,['KR'],1.0,tt13273826,8.0,5552.0
The Uncanny Counter,TV Show,2020,TV-14,64,Horror,['KR'],1.0,tt13273826,8.0,5552.0
Barbie: Princess Adventure,Movie,2020,G,72,Music,['US'],,tt12767498,5.4,442.0
Barbie: Princess Adventure,Movie,2020,G,72,Animation,['US'],,tt12767498,5.4,442.0
Barbie: Princess Adventure,Movie,2020,G,72,Family,['US'],,tt12767498,5.4,442.0
Freud,TV Show,2020,TV-MA,54,Drama,"['DE', 'AT']",1.0,,,
This Changes Everything,Movie,2019,PG,97,Documentation,['US'],,tt5795282,7.6,1507.0
Self Made: Inspired by the Life of Madam C.J. Walker,TV Show,2020,TV-MA,47,Drama,['US'],1.0,tt8771910,7.3,11586.0
Self Made: Inspired by the Life of Madam C.J. Walker,TV Show,2020,TV-MA,47,History,['US'],1.0,tt8771910,7.3,11586.0
V Wars,TV Show,2019,TV-MA,42,Scifi,['US'],1.0,tt7403736,6.1,13531.0
V Wars,TV Show,2019,TV-MA,42,Drama,['US'],1.0,tt7403736,6.1,13531.0
V Wars,TV Show,2019,TV-MA,42,Horror,['US'],1.0,tt7403736,6.1,13531.0
The Last Summer,Movie,2019,,109,Comedy,['US'],,,,
The Last Summer,Movie,2019,,109,Romance,['US'],,,,
The Naked Director,TV Show,2019,TV-MA,51,Drama,['JP'],2.0,tt10477528,7.7,6052.0
The Naked Director,TV Show,2019,TV-MA,51,Comedy,['JP'],2.0,tt10477528,7.7,6052.0
Friendsgiving,Movie,2020,R,95,Comedy,['US'],,tt8431078,4.4,2782.0
Friendsgiving,Movie,2020,R,95,Drama,['US'],,tt8431078,4.4,2782.0
Poms,Movie,2019,PG-13,91,Comedy,"['US', 'GB']",,tt5125894,6.0,6085.0
Poms,Movie,2019,PG-13,91,Drama,"['US', 'GB']",,tt5125894,6.0,6085.0
Poms,Movie,2019,PG-13,91,Sport,"['US', 'GB']",,tt5125894,6.0,6085.0
The Lonely Island Presents: The Unauthorized Bash Brothers Experience,Movie,2019,,30,Comedy,['US'],,tt10376068,,
The Baby-Sitters Club,TV Show,2020,TV-G,27,Family,['US'],2.0,tt8690518,7.3,3786.0
The Baby-Sitters Club,TV Show,2020,TV-G,27,Comedy,['US'],2.0,tt8690518,7.3,3786.0
The Baby-Sitters Club,TV Show,2020,TV-G,27,Drama,['US'],2.0,tt8690518,7.3,3786.0
Youth v Gov,Movie,2020,,110,Documentation,[],,tt13192640,6.9,18.0
The Letter for the King,TV Show,2020,TV-PG,47,Fantasy,['GB'],1.0,tt8741648,5.9,7376.0
The Letter for the King,TV Show,2020,TV-PG,47,Action,['GB'],1.0,tt8741648,5.9,7376.0
The Letter for the King,TV Show,2020,TV-PG,47,Family,['GB'],1.0,tt8741648,5.9,7376.0
The Letter for the King,TV Show,2020,TV-PG,47,Scifi,['GB'],1.0,tt8741648,5.9,7376.0
Close,Movie,2019,R,95,Thriller,"['GB', 'US']",,tt6896584,5.7,24063.0
Close,Movie,2019,R,95,Action,"['GB', 'US']",,tt6896584,5.7,24063.0
Close,Movie,2019,R,95,Drama,"['GB', 'US']",,tt6896584,5.7,24063.0
Making The Witcher,Movie,2020,PG-13,32,Documentation,['GB'],,tt12987838,6.8,442.0
Black Dog,TV Show,2019,TV-14,80,Drama,['KR'],1.0,tt11377920,7.7,129.0
I Am Woman,Movie,2020,,116,Drama,['AU'],,tt9185316,6.6,2205.0
I Am Woman,Movie,2020,,116,Romance,['AU'],,tt9185316,6.6,2205.0
I Am Woman,Movie,2020,,116,History,['AU'],,tt9185316,6.6,2205.0
I Am Woman,Movie,2020,,116,Music,['AU'],,tt9185316,6.6,2205.0
Tiny Pretty Things,TV Show,2020,TV-MA,56,Thriller,['US'],1.0,tt10767748,5.9,9115.0
Tiny Pretty Things,TV Show,2020,TV-MA,56,Drama,['US'],1.0,tt10767748,5.9,9115.0
Frontera Verde,TV Show,2019,,40,Thriller,['CO'],1.0,tt9641192,7.3,2481.0
Frontera Verde,TV Show,2019,,40,Crime,['CO'],1.0,tt9641192,7.3,2481.0
Frontera Verde,TV Show,2019,,40,Drama,['CO'],1.0,tt9641192,7.3,2481.0
Frontera Verde,TV Show,2019,,40,Scifi,['CO'],1.0,tt9641192,7.3,2481.0
Romance Is a Bonus Book,TV Show,2019,,64,Comedy,['KR'],1.0,tt9130542,8.0,5034.0
Romance Is a Bonus Book,TV Show,2019,,64,Drama,['KR'],1.0,tt9130542,8.0,5034.0
Romance Is a Bonus Book,TV Show,2019,,64,Romance,['KR'],1.0,tt9130542,8.0,5034.0
No Good Nick,TV Show,2019,TV-PG,30,Comedy,['US'],2.0,tt9039142,6.0,2843.0
No Good Nick,TV Show,2019,TV-PG,30,Drama,['US'],2.0,tt9039142,6.0,2843.0
No Good Nick,TV Show,2019,TV-PG,30,Family,['US'],2.0,tt9039142,6.0,2843.0
Stand by Me Doraemon 2,Movie,2020,PG,96,Animation,['JP'],,tt13428402,7.7,3594.0
Stand by Me Doraemon 2,Movie,2020,PG,96,Comedy,['JP'],,tt13428402,7.7,3594.0
Stand by Me Doraemon 2,Movie,2020,PG,96,Drama,['JP'],,tt13428402,7.7,3594.0
Stand by Me Doraemon 2,Movie,2020,PG,96,Family,['JP'],,tt13428402,7.7,3594.0
Stand by Me Doraemon 2,Movie,2020,PG,96,Fantasy,['JP'],,tt13428402,7.7,3594.0
Stand by Me Doraemon 2,Movie,2020,PG,96,Scifi,['JP'],,tt13428402,7.7,3594.0
SanPa: Sins of the Savior,TV Show,2020,,57,Documentation,['IT'],1.0,tt13731400,7.8,1488.0
SanPa: Sins of the Savior,TV Show,2020,,57,History,['IT'],1.0,tt13731400,7.8,1488.0
SanPa: Sins of the Savior,TV Show,2020,,57,Crime,['IT'],1.0,tt13731400,7.8,1488.0
Persona,TV Show,2019,TV-MA,22,Drama,['KR'],2.0,tt10027990,6.6,1164.0
Cuties,Movie,2020,NC-17,96,Drama,['FR'],,tt9196192,3.3,30030.0
Cuties,Movie,2020,NC-17,96,European,['FR'],,tt9196192,3.3,30030.0
BNA,TV Show,2020,TV-14,23,Scifi,['JP'],1.0,tt12013558,7.2,2478.0
BNA,TV Show,2020,TV-14,23,Animation,['JP'],1.0,tt12013558,7.2,2478.0
BNA,TV Show,2020,TV-14,23,Action,['JP'],1.0,tt12013558,7.2,2478.0
BNA,TV Show,2020,TV-14,23,Fantasy,['JP'],1.0,tt12013558,7.2,2478.0
Carmen Sandiego,TV Show,2019,TV-Y7,23,Action,['US'],4.0,tt7042146,7.9,5557.0
Carmen Sandiego,TV Show,2019,TV-Y7,23,Crime,['US'],4.0,tt7042146,7.9,5557.0
Carmen Sandiego,TV Show,2019,TV-Y7,23,Animation,['US'],4.0,tt7042146,7.9,5557.0
Carmen Sandiego,TV Show,2019,TV-Y7,23,Thriller,['US'],4.0,tt7042146,7.9,5557.0
Carmen Sandiego,TV Show,2019,TV-Y7,23,Family,['US'],4.0,tt7042146,7.9,5557.0
The Forest of Love,Movie,2019,,151,Drama,['JP'],,tt10589914,6.3,2460.0
The Forest of Love,Movie,2019,,151,Thriller,['JP'],,tt10589914,6.3,2460.0
The Forest of Love,Movie,2019,,151,Crime,['JP'],,tt10589914,6.3,2460.0
The Forest of Love,Movie,2019,,151,Horror,['JP'],,tt10589914,6.3,2460.0
The Liberator,TV Show,2020,TV-MA,49,Animation,['US'],1.0,tt9308682,7.6,5942.0
The Liberator,TV Show,2020,TV-MA,49,Action,['US'],1.0,tt9308682,7.6,5942.0
The Liberator,TV Show,2020,TV-MA,49,Drama,['US'],1.0,tt9308682,7.6,5942.0
The Liberator,TV Show,2020,TV-MA,49,War,['US'],1.0,tt9308682,7.6,5942.0
Trial by Media,TV Show,2020,TV-MA,62,Crime,['US'],1.0,tt11963042,7.1,3096.0
Trial by Media,TV Show,2020,TV-MA,62,Documentation,['US'],1.0,tt11963042,7.1,3096.0
Connected,TV Show,2020,TV-14,44,Documentation,['US'],1.0,tt12753692,7.5,1704.0
Connected,TV Show,2020,TV-14,44,Comedy,['US'],1.0,tt12753692,7.5,1704.0
Jo Koy: Comin’ In Hot,Movie,2019,,60,Comedy,['US'],,tt10377036,7.3,986.0
Pokémon: Mewtwo Strikes Back - Evolution,Movie,2019,PG,98,Animation,['JP'],,tt8856470,5.7,5384.0
Pokémon: Mewtwo Strikes Back - Evolution,Movie,2019,PG,98,Action,['JP'],,tt8856470,5.7,5384.0
Pokémon: Mewtwo Strikes Back - Evolution,Movie,2019,PG,98,Fantasy,['JP'],,tt8856470,5.7,5384.0
Pokémon: Mewtwo Strikes Back - Evolution,Movie,2019,PG,98,Family,['JP'],,tt8856470,5.7,5384.0
Love Alarm,TV Show,2019,TV-MA,49,Scifi,['KR'],2.0,tt9145880,6.8,5262.0
Love Alarm,TV Show,2019,TV-MA,49,Romance,['KR'],2.0,tt9145880,6.8,5262.0
Love Alarm,TV Show,2019,TV-MA,49,Comedy,['KR'],2.0,tt9145880,6.8,5262.0
Love Alarm,TV Show,2019,TV-MA,49,Drama,['KR'],2.0,tt9145880,6.8,5262.0
The Stand In,Movie,2020,R,101,Comedy,['US'],,tt7970348,4.7,3380.0
The Stand In,Movie,2020,R,101,Drama,['US'],,tt7970348,4.7,3380.0
The Boys in the Band,Movie,2020,R,121,Drama,['US'],,tt10199914,6.8,14938.0
The Eddy,TV Show,2020,TV-MA,58,Drama,"['FR', 'US']",1.0,tt7322210,7.1,2908.0
The Eddy,TV Show,2020,TV-MA,58,Music,"['FR', 'US']",1.0,tt7322210,7.1,2908.0
The Eddy,TV Show,2020,TV-MA,58,Thriller,"['FR', 'US']",1.0,tt7322210,7.1,2908.0
Love & Anarchy,TV Show,2020,TV-MA,29,Comedy,['SE'],2.0,tt10888876,7.4,7896.0
Love & Anarchy,TV Show,2020,TV-MA,29,Drama,['SE'],2.0,tt10888876,7.4,7896.0
Love & Anarchy,TV Show,2020,TV-MA,29,Romance,['SE'],2.0,tt10888876,7.4,7896.0
Arthdal Chronicles,TV Show,2019,,80,Drama,['KR'],3.0,tt8750956,8.3,4200.0
Arthdal Chronicles,TV Show,2019,,80,Action,['KR'],3.0,tt8750956,8.3,4200.0
Arthdal Chronicles,TV Show,2019,,80,Romance,['KR'],3.0,tt8750956,8.3,4200.0
Arthdal Chronicles,TV Show,2019,,80,Fantasy,['KR'],3.0,tt8750956,8.3,4200.0
Arthdal Chronicles,TV Show,2019,,80,History,['KR'],3.0,tt8750956,8.3,4200.0
Let It Snow,Movie,2019,PG-13,93,Comedy,['US'],,tt1950235,5.8,21515.0
Let It Snow,Movie,2019,PG-13,93,Romance,['US'],,tt1950235,5.8,21515.0
The Decline,Movie,2020,R,83,Thriller,['CA'],,tt10307440,6.0,8675.0
The Decline,Movie,2020,R,83,Action,['CA'],,tt10307440,6.0,8675.0
Backdraft 2,Movie,2019,R,102,Drama,"['US', 'BE']",,,,
The Mess You Leave Behind,TV Show,2020,TV-MA,45,Thriller,['ES'],1.0,tt9731242,6.8,8848.0
The Mess You Leave Behind,TV Show,2020,TV-MA,45,Crime,['ES'],1.0,tt9731242,6.8,8848.0
The Mess You Leave Behind,TV Show,2020,TV-MA,45,Drama,['ES'],1.0,tt9731242,6.8,8848.0
Til Death Do Us Part,TV Show,2019,TV-MA,44,Scifi,['TW'],1.0,,,
Til Death Do Us Part,TV Show,2019,TV-MA,44,Documentation,['TW'],1.0,,,
Disclosure,Movie,2020,,107,Documentation,['US'],,tt8637504,8.2,5301.0
How I Became a Super Hero,Movie,2020,,97,Drama,['FR'],,tt10345590,5.8,5047.0
How I Became a Super Hero,Movie,2020,,97,Fantasy,['FR'],,tt10345590,5.8,5047.0
How I Became a Super Hero,Movie,2020,,97,Thriller,['FR'],,tt10345590,5.8,5047.0
How I Became a Super Hero,Movie,2020,,97,Action,['FR'],,tt10345590,5.8,5047.0
How I Became a Super Hero,Movie,2020,,97,Comedy,['FR'],,tt10345590,5.8,5047.0
How I Became a Super Hero,Movie,2020,,97,Scifi,['FR'],,tt10345590,5.8,5047.0
The Coldest Game,Movie,2019,,104,Drama,['PL'],,tt6445414,6.2,10411.0
The Coldest Game,Movie,2019,,104,History,['PL'],,tt6445414,6.2,10411.0
The Coldest Game,Movie,2019,,104,Sport,['PL'],,tt6445414,6.2,10411.0
The Coldest Game,Movie,2019,,104,Thriller,['PL'],,tt6445414,6.2,10411.0
The Coldest Game,Movie,2019,,104,European,['PL'],,tt6445414,6.2,10411.0
Death to 2020,Movie,2020,,71,Comedy,"['GB', 'US']",,tt13567480,6.8,38301.0
Pete Davidson: Alive from New York,Movie,2020,,49,Comedy,['US'],,tt11474156,6.1,4072.0
Lying and Stealing,Movie,2019,R,100,Crime,['US'],,tt7558302,5.4,5596.0
Lying and Stealing,Movie,2019,R,100,Drama,['US'],,tt7558302,5.4,5596.0
Lying and Stealing,Movie,2019,R,100,Comedy,['US'],,tt7558302,5.4,5596.0
Carole & Tuesday,TV Show,2019,TV-PG,23,Scifi,['JP'],1.0,tt8107988,7.8,1979.0
Carole & Tuesday,TV Show,2019,TV-PG,23,Music,['JP'],1.0,tt8107988,7.8,1979.0
Carole & Tuesday,TV Show,2019,TV-PG,23,Animation,['JP'],1.0,tt8107988,7.8,1979.0
Carole & Tuesday,TV Show,2019,TV-PG,23,Drama,['JP'],1.0,tt8107988,7.8,1979.0
Vampires,TV Show,2020,TV-MA,40,Scifi,['FR'],1.0,tt11829316,5.6,1234.0
Vampires,TV Show,2020,TV-MA,40,Drama,['FR'],1.0,tt11829316,5.6,1234.0
Vampires,TV Show,2020,TV-MA,40,Fantasy,['FR'],1.0,tt11829316,5.6,1234.0
Vampires,TV Show,2020,TV-MA,40,Horror,['FR'],1.0,tt11829316,5.6,1234.0
Criminal: Spain,TV Show,2019,TV-MA,40,Crime,['ES'],1.0,,,
Becoming,Movie,2020,PG,89,Documentation,['US'],,tt12221748,6.8,6305.0
Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,Movie,2019,,87,Crime,[],,tt10584730,5.3,426.0
Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,Movie,2019,,87,Drama,[],,tt10584730,5.3,426.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Drama,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Family,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Horror,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Action,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Fantasy,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Animation,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Comedy,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Scifi,['US'],,tt6744342,7.4,5656.0
Invader ZIM: Enter the Florpus,Movie,2019,,71,Thriller,['US'],,tt6744342,7.4,5656.0
The Trial,TV Show,2019,TV-MA,50,Crime,['IT'],1.0,tt10549212,7.2,3032.0
The Trial,TV Show,2019,TV-MA,50,Thriller,['IT'],1.0,tt10549212,7.2,3032.0
The Trial,TV Show,2019,TV-MA,50,Drama,['IT'],1.0,tt10549212,7.2,3032.0
Bloodride,TV Show,2020,TV-MA,31,Scifi,['NO'],1.0,,,
Athlete A,Movie,2020,PG-13,104,Documentation,['US'],,tt11905462,7.6,10544.0
Athlete A,Movie,2020,PG-13,104,Crime,['US'],,tt11905462,7.6,10544.0
Athlete A,Movie,2020,PG-13,104,Sport,['US'],,tt11905462,7.6,10544.0
Killer Ratings,TV Show,2019,TV-MA,50,Documentation,['BR'],1.0,tt10243692,7.6,1671.0
Killer Ratings,TV Show,2019,TV-MA,50,Crime,['BR'],1.0,tt10243692,7.6,1671.0
The Last Kids on Earth,TV Show,2019,,58,Animation,['US'],4.0,tt8914012,7.3,1293.0
The Last Kids on Earth,TV Show,2019,,58,Comedy,['US'],4.0,tt8914012,7.3,1293.0
The Last Kids on Earth,TV Show,2019,,58,Family,['US'],4.0,tt8914012,7.3,1293.0
The Last Kids on Earth,TV Show,2019,,58,Horror,['US'],4.0,tt8914012,7.3,1293.0
The Last Kids on Earth,TV Show,2019,,58,Scifi,['US'],4.0,tt8914012,7.3,1293.0
#blackAF,TV Show,2020,TV-MA,35,Comedy,['US'],1.0,,,
Japan Sinks: 2020,TV Show,2020,TV-MA,26,Action,['JP'],1.0,tt12031040,6.4,2922.0
Japan Sinks: 2020,TV Show,2020,TV-MA,26,Scifi,['JP'],1.0,tt12031040,6.4,2922.0
Japan Sinks: 2020,TV Show,2020,TV-MA,26,Animation,['JP'],1.0,tt12031040,6.4,2922.0
Japan Sinks: 2020,TV Show,2020,TV-MA,26,Drama,['JP'],1.0,tt12031040,6.4,2922.0
An Easy Girl,Movie,2019,,92,Comedy,['FR'],,tt9632590,5.6,4911.0
An Easy Girl,Movie,2019,,92,Drama,['FR'],,tt9632590,5.6,4911.0
An Easy Girl,Movie,2019,,92,European,['FR'],,tt9632590,5.6,4911.0
9to5: The Story of A Movement,Movie,2020,,89,Documentation,['US'],,tt11753730,7.4,228.0
9to5: The Story of A Movement,Movie,2020,,89,History,['US'],,tt11753730,7.4,228.0
"Live Twice, Love Once",Movie,2019,,101,Comedy,['ES'],,tt9063902,7.2,6492.0
"Live Twice, Love Once",Movie,2019,,101,Drama,['ES'],,tt9063902,7.2,6492.0
"Live Twice, Love Once",Movie,2019,,101,European,['ES'],,tt9063902,7.2,6492.0
Lenox Hill,TV Show,2020,TV-MA,50,Documentation,['US'],1.0,tt12190580,8.7,2276.0
The Alcàsser Murders,TV Show,2019,TV-MA,61,Documentation,['ES'],1.0,tt8035424,7.1,2127.0
The Alcàsser Murders,TV Show,2019,TV-MA,61,Crime,['ES'],1.0,tt8035424,7.1,2127.0
We Are the Wave,TV Show,2019,,49,Drama,['DE'],1.0,tt11053220,6.2,2637.0
The Lost Husband,Movie,2020,PG-13,109,Romance,['US'],,tt4257940,6.1,4578.0
The Lost Husband,Movie,2020,PG-13,109,Drama,['US'],,tt4257940,6.1,4578.0
The Possessed,TV Show,2020,TV-MA,9,Thriller,['KR'],1.0,tt12929796,5.7,882.0
The Possessed,TV Show,2020,TV-MA,9,Horror,['KR'],1.0,tt12929796,5.7,882.0
Made You Look: A True Story About Fake Art,Movie,2020,,96,Documentation,['CA'],,tt11994750,7.0,4111.0
Made You Look: A True Story About Fake Art,Movie,2020,,96,Crime,['CA'],,tt11994750,7.0,4111.0
Screwball,Movie,2019,,105,Documentation,['US'],,tt8819596,7.1,1678.0
Screwball,Movie,2019,,105,History,['US'],,tt8819596,7.1,1678.0
Holidate,Movie,2020,,103,Romance,['US'],,tt9866072,6.1,61924.0
Holidate,Movie,2020,,103,Comedy,['US'],,tt9866072,6.1,61924.0
The Wedding Guest,Movie,2019,R,94,Thriller,"['IN', 'GB']",,tt7645780,5.8,5480.0
Ne Zha,Movie,2019,PG-13,110,Fantasy,['CN'],,tt7843530,,
Only,Movie,2020,R,98,Romance,['US'],,,,
Only,Movie,2020,R,98,Horror,['US'],,,,
Only,Movie,2020,R,98,Thriller,['US'],,,,
Only,Movie,2020,R,98,Drama,['US'],,,,
Only,Movie,2020,R,98,Action,['US'],,,,
Only,Movie,2020,R,98,Family,['US'],,,,
Then Came You,Movie,2019,PG-13,93,Comedy,['US'],,tt4859168,6.9,12356.0
Then Came You,Movie,2019,PG-13,93,Drama,['US'],,tt4859168,6.9,12356.0
Kevin Hart: Don't F**k This Up,TV Show,2019,TV-MA,40,Documentation,['US'],1.0,tt11313054,6.4,2009.0
Hannah Gadsby: Douglas,Movie,2020,,72,Comedy,['AU'],,,,
Brené Brown: The Call to Courage,Movie,2019,,76,Documentation,['US'],,tt10050766,7.7,1516.0
Brené Brown: The Call to Courage,Movie,2019,,76,Drama,['US'],,tt10050766,7.7,1516.0
Touch Your Heart,TV Show,2019,TV-MA,63,Comedy,['KR'],1.0,tt9466990,7.7,3046.0
Touch Your Heart,TV Show,2019,TV-MA,63,Drama,['KR'],1.0,tt9466990,7.7,3046.0
Touch Your Heart,TV Show,2019,TV-MA,63,Romance,['KR'],1.0,tt9466990,7.7,3046.0
Anthony Jeselnik: Fire in the Maternity Ward,Movie,2019,,64,Comedy,['US'],,tt10050780,7.2,3547.0
Vagabond,TV Show,2019,TV-MA,61,Drama,['KR'],1.0,tt8523042,8.2,7544.0
Vagabond,TV Show,2019,TV-MA,61,Action,['KR'],1.0,tt8523042,8.2,7544.0
Vagabond,TV Show,2019,TV-MA,61,Thriller,['KR'],1.0,tt8523042,8.2,7544.0
Vagabond,TV Show,2019,TV-MA,61,Romance,['KR'],1.0,tt8523042,8.2,7544.0
The Duchess,TV Show,2020,TV-MA,23,Drama,['GB'],1.0,,,
The Duchess,TV Show,2020,TV-MA,23,Comedy,['GB'],1.0,,,
John Mulaney & The Sack Lunch Bunch,Movie,2019,,70,Comedy,['US'],,tt11318624,7.4,3498.0
John Mulaney & The Sack Lunch Bunch,Movie,2019,,70,Family,['US'],,tt11318624,7.4,3498.0
